,0.0025,0.005,0.0075,0.01
10,0.005560409,0.005264795,0.005375796,0.005496281
11,0.006285946,0.005879041,0.007114523,0.005528204
12,0.005181329,0.00547567,0.005741531,0.005855176
13,0.005768537,0.006062905,0.00558661,0.005303764
14,0.005439024,0.005001628,0.007321423,0.006831745
15,0.005195535,0.006031531,0.006265198,0.005214173
,0.005181329,0.005001628,0.005375796,0.005214173
